ticker_id,name,trading_floor,is_vn30,is_vn100,is_hnx30,industry,subindustry
NHA,PT Nhà và Đô thị Nam HN,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NGC,Thủy sản Ngô Quyền,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NFC,Phân lân Ninh Bình,HNX,False,False,False,Hóa chất,Hóa chất
NET,Bột giặt Net,HNX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
NEM,Thiết bị Điện Miền Bắc,DELISTED,False,False,False,,
NED,Phát triển Điện Tây Bắc,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NDX,Phát triển Nhà Đà Nẵng,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NDW,Cấp nước Nam Định,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NDT,Dệt may Nam Định,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
NDP,Dược phẩm 2/9,UPCOM,False,False,False,Y tế,Dược phẩm
NDN,PT Nhà Đà Nẵng,HNX,False,False,False,Bất động sản,Bất động sản
NDF,Nông sản XK Nam Định,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NDC,Dược phẩm Nam Dược,UPCOM,False,False,False,Y tế,Dược phẩm
ND2,Đầu tư và PT điện Miền Bắc 2,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
NCT,DV Hàng hóa Nội Bài,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
NCS,Suất ăn Hàng không Nội Bài,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NCG,Nova Consumer,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NBW,Cấp nước Nhà Bè,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NBT,Cấp thoát nước Bến Tre,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NBP,Nhiệt điện Ninh Bình,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
NBE,Sách và Thiết bị GD Miền Bắc,UPCOM,False,False,False,Truyền thông,Truyền thông
NBC,Than Núi Béo,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
NBB,577 CORP,HSX,False,False,False,Bất động sản,Bất động sản
NAW,Cấp nước Nghệ An,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NAV,Tấm lợp và gỗ Nam Việt,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NAU,Công trình Đô thị Nghệ An,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
NAS,DV Hàng không SB Việt Nam,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
NAP,Cảng Nghệ Tĩnh,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
NAG,Tập đoàn Nagakawa,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
NAF,Nafoods Group,HSX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
NAC,Tư vấn xây dựng Tổng hợp,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NAB,Ngân hàng Nam Á,HSX,False,True,False,Ngân hàng,Ngân hàng
MZG,Miza Corp,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
MXC,,DELISTED,False,False,False,,
MWG,Thế giới di động,HSX,True,True,False,Bán lẻ,Bán lẻ
MVN,TCT Hàng hải Việt Nam,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
MVC,VL và XD Bình Dương,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MVB,Mỏ Việt Bắc - TKV,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MTX,Công Trình Đô Thị Gò Công,DELISTED,False,False,False,,
MTV,Công trình đô thị Vũng Tàu,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MTS,Vật tư - TKV,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MTP,Dược Medipharco,UPCOM,False,False,False,Y tế,Dược phẩm
MTL,Môi trường Đô thị Từ Liêm,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MTH,Môi trường Đô thị Hà Đông,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MTG,MTGAS,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
MTC,Dịch Vụ Du Lịch Mỹ Trà,DELISTED,False,False,False,,
MTB,Công trình đô thị tỉnh Thái Bình,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MTA,Khoáng sản và TM Hà Tĩnh,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MST,Đầu tư MST,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MSR,Masan High-Tech Materials,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MSN,Tập đoàn Masan,HSX,True,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MSH,May Sông Hồng,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
MSB,MSB Bank,HSX,False,True,False,Ngân hàng,Ngân hàng
MRF,Cao su y tế MERUFA,UPCOM,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
MQN,Môi trường đô thị Quảng Ngãi,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MQB,Môi trường và PT đô thị Quảng Bình,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MPY,Môi trường đô thị Phú Yên,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MPT,Tập đoàn MPT,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
MPC,Thủy sản Minh Phú,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MND,Môi trường Nam Định,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MNB,May Nhà Bè,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
MML,Masan MEATLife,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MLS,Chăn nuôi Mitraco,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MLC,Môi trường Đô thị Tỉnh Lào Cai,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MKV,Dược Thú Y Cai Lậy,HNX,False,False,False,Y tế,Dược phẩm
MKP,Dược phẩm Mekophar,UPCOM,False,False,False,Y tế,Dược phẩm
MIM,Khoáng sản và Cơ khí,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MIG,Bảo hiểm Quân đội,HSX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
MIE,Máy và Thiết bị Công nghiệp,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
MIC,Khoáng sản Quảng Nam,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MHL,Minh Hữu Liên,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
MHC,CTCP MHC,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
MH3,KCN Cao su Bình Long,UPCOM,False,False,False,Bất động sản,Bất động sản
MGR,Tập đoàn MGROUP,UPCOM,False,False,False,Bất động sản,Bất động sản
MGG,May Đức Giang,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
MGC,Địa chất mỏ - TKV,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MFS,Mobifone Service,UPCOM,False,False,False,Viễn thông,Viễn thông di động
MES,Cơ điện Công trình,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MEL,Thép Mê Lin,HNX,False,False,False,Tài nguyên Cơ bản,Kim loại
MEG,Công ty Megram,DELISTED,False,False,False,,
MEF,MEINFA,UPCOM,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
MED,Dược Mediplantex,HNX,False,False,False,Y tế,Dược phẩm
MEC,Lắp máy Sông Đà,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MDG,Xây dựng Miền Đông,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MDF,Gỗ MDF VRG - Quảng Trị,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
MDC,Than Mông Dương,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
MDA,Môi trường Đô thị Đông Anh,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MCP,In và Bao bì Mỹ Châu,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
MCO,BDC Việt Nam,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MCM,Giống bò sữa Mộc Châu,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MCI,Đầu tư Xây dựng và Phát triển Vật liệu IDICO,DELISTED,False,False,False,,
MCH,Hàng Tiêu Dùng MaSan,DELISTED,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MCG,Năng lượng và Bất động sản MCG,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MCF,Cơ khí và Lương thực Thực phẩm,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
MCD,Môi trường và Đô thị Đông Hà,DELISTED,False,False,False,,
MCC,Gạch ngói cao cấp,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MC3,Khoáng sản 3 - Vimico,DELISTED,False,False,False,,
MBT,BĐS cho thuê Minh Bảo Tín,UPCOM,False,False,False,Bất động sản,Bất động sản
MBS,Chứng khoán MB,HNX,False,False,True,Dịch vụ tài chính,Dịch vụ tài chính
MBN,Môi trường và Công trình ĐT Bắc Ninh,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
MBG,Tập đoàn MBG,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
MBB,MBBank,HSX,True,True,False,Ngân hàng,Ngân hàng
MAS,Sân bay Đà Nẵng,HNX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
MAC,Tập đoàn Macstar,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
MA1,MACHINCO1,UPCOM,False,False,False,Bất động sản,Bất động sản
M10,Tổng công ty May 10,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
LYF,Công ty Lương Thực Lương Yên,DELISTED,False,False,False,,
LWS,Cấp nước Lào Cai,DELISTED,False,False,False,,
LUT,Đầu tư Xây dựng Lương Tài,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LTG,Tập đoàn Lộc Trời (BVTV An Giang),UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
LTC,Điện nhẹ Viễn thông,UPCOM,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
LSS,Mía đường Lam Sơn,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
LSG,BĐS Sài Gòn Vina,UPCOM,False,False,False,Bất động sản,Bất động sản
LQN,Licogi Quảng Ngãi,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LPT,TM và SX Lập Phương Thành,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
LPB,LPBank,HSX,True,True,False,Ngân hàng,Ngân hàng
LO5,LILAMA 5,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
LNC,Lệ Ninh - Quảng Bình,UPCOM,False,False,False,Hóa chất,Hóa chất
LMI,Lắp máy IDICO,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
LMH,CTCP Quốc Tế Holding,UPCOM,False,False,False,Bất động sản,Bất động sản
LMC,Khoáng sản LATCA,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
LM8,LILAMA 18,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LM7,LILAMA 7,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
LM3,Lilama 3,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LLM,LILAMA,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
LKW,Cấp nước Long Khánh,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
LIX,Bột Giặt LIX,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
LIG,Licogi 13,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LIC,LICOGI,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LHG,KCN Long Hậu,HSX,False,False,False,Bất động sản,Bất động sản
LHC,XD Thủy lợi Lâm Đồng,HNX,False,False,True,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LGM,Giày da và may mặc XK (Legamex),DELISTED,False,False,False,,
LGL,Long Giang Land,HSX,False,False,False,Bất động sản,Bất động sản
LGC,Đầu tư Cầu đường CII,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LG9,Cơ giới và XL số 9 (Licogi 9),UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LEC,BĐS Điện lực Miền Trung,UPCOM,False,False,False,Bất động sản,Bất động sản
LDW,Cấp thoát nước Lâm Đồng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
LDP,Dược Lâm Đồng - Ladophar,HNX,False,False,False,Y tế,Dược phẩm
LDG,Đầu tư LDG,HSX,False,False,False,Bất động sản,Bất động sản
LCW,Nước sạch Lai Châu,DELISTED,False,False,False,,
LCS,Licogi 16.6,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LCM,Khoáng sản Lào Cai,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
LCG,LIZEN,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LCD,Thí nghiệm cơ điện,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LCC,Xi măng Hồng Phong,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LBM,Khoáng sản Lâm Đồng,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LBE,Thương mại và Dịch vụ LVA,HNX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
LBC,Thương mại - Đầu tư Long Biên,DELISTED,False,False,False,,
LAW,Cấp thoát nước Long An,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
LAS,Hóa chất Lâm Thao,HNX,False,False,True,Hóa chất,Hóa chất
LAI,XD Long An IDICO,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
LAF,Chế biến Hàng XK Long An,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
L63,Lilama 69-3,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
L62,LILAMA 69.2,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
L61,LILAMA 69-1,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
L45,Lilama 45.1,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L44,LILAMA 45.4,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
L43,LILAMA 45.3,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L40,Đầu tư và Xây dựng 40,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L35,Cơ khí Lilama,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
L18,LICOGI - 18,HNX,False,False,True,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L14,Licogi 14,HNX,False,False,True,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L12,LICOGI 12,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
L10,LILAMA 10,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
KWA,Cấp thoát nước Kiến Tường,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
KVC,XNK Inox Kim Vĩ,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
KTW,Cấp nước Kon Tum,DELISTED,False,False,False,,
KTT,Tập đoàn Đầu tư KTT,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KTS,Đường Kon Tum,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
KTL,Kim khí Thăng Long,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
KTC,Thương mại Kiên Giang,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
KSV,Khoáng sản TKV,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
KST,KASATI,HNX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
KSQ,CNC Capital Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KSH,Damac GLS,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
KSF,Tập đoàn Sunshine,HNX,False,False,False,Bất động sản,Bất động sản
KSD,Đầu tư DNA,HNX,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
KSB,Khoáng sản Bình Dương,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KPF,Đầu tư Tài sản KOJI,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KOS,Công ty KOSY,HSX,False,True,False,Bất động sản,Bất động sản
KMT,Kim khí Miền Trung,HNX,False,False,False,Tài nguyên Cơ bản,Kim loại
KMR,MIRAE,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
KLM,Kim loại màu Nghệ Tĩnh,DELISTED,False,False,False,,
KLF,KLF Global,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
KLB,KienlongBank,UPCOM,False,False,False,Ngân hàng,Ngân hàng
KKC,Tập đoàn Thành Thái,HNX,False,False,False,Tài nguyên Cơ bản,Kim loại
KIP,K.I.P Việt Nam,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
KHW,Cấp thoát nước Khánh Hòa,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
KHS,Thủy sản Kiên Hùng,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
KHP,Điện lực Khánh Hòa,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
KHL,VLXD Hưng Long,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KHG,Tập đoàn Khải Hoàn Land,HSX,False,False,False,Bất động sản,Bất động sản
KHD,Khoáng sản Hải Dương,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
KHB,Khoáng sản Hòa Bình,DELISTED,False,False,False,,
KHA,Đầu tư và DV Khánh Hội,DELISTED,False,False,False,,
KGM,XNK Kiên Giang,UPCOM,False,False,False,Bán lẻ,Bán lẻ
KDM,Tập đoàn GCL,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
KDH,Nhà Khang Điền,HSX,False,True,False,Bất động sản,Bất động sản
KDC,Tập đoàn KIDO,HSX,False,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
KCE,Bê tông Ly tâm ĐL Khánh Hòa,DELISTED,False,False,False,,
KCB,Khoáng Sản Luyện Kim Cao Bằng,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
KBC,TCT Đô thị Kinh Bắc,HSX,False,True,False,Bất động sản,Bất động sản
KAC,Địa ốc Khang An,DELISTED,False,False,False,,
JVC,Đầu tư Y tế - Dược phẩm Việt Nam,HSX,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
JOS,Thủy sản Minh Hải,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
IVS,Chứng khoán Guotai Junan (Việt Nam),HNX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
ITS,Thương mại và DV - Vinacomin,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
ITQ,Tập đoàn Thiên Quang,HNX,False,False,False,Tài nguyên Cơ bản,Kim loại
ITD,Công nghệ ITD,HSX,False,False,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
ITC,Đầu tư kinh doanh Nhà,HSX,False,False,False,Bất động sản,Bất động sản
ITA,Đầu tư CN Tân Tạo,UPCOM,False,False,False,Bất động sản,Bất động sản
IST,ICD Tân Cảng Sóng Thần,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
ISH,Thủy điện Srok Phu Miêng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
ISG,Vận tải biển và Hợp tác LĐ Quốc Tế,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
IRC,Cao su Công nghiệp,UPCOM,False,False,False,Hóa chất,Hóa chất
IPH,,DELISTED,False,False,False,,
IPA,Tập đoàn Đầu tư I.P.A,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
INN,Bao bì và In Nông Nghiệp,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
ING,Đầu Tư Và Pt Xây Dựng,DELISTED,False,False,False,,
INC,Tư vấn Đầu tư IDICO,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
IN4,In số 4,UPCOM,False,False,False,Truyền thông,Truyền thông
IMP,IMEXPHARM,HSX,False,True,False,Y tế,Dược phẩm
IME,Xây lắp Công nghiệp,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
ILS,TM và Dịch vụ Quốc tế,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
ILC,Hợp tác lao động với nước ngoài,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
ILB,ICD Tân Cảng Long Bình,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
ILA,Công ty ILA,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
IJC,Becamex IJC,HSX,False,False,False,Bất động sản,Bất động sản
IHK,In Hàng Không,UPCOM,False,False,False,Truyền thông,Truyền thông
IFS,Thực phẩm Quốc tế,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
IDV,PT Hạ tầng Vĩnh Phúc,HNX,False,False,True,Bất động sản,Bất động sản
IDP,Sữa Quốc tế LOF,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
IDJ,Đầu tư IDJ Việt Nam,HNX,False,False,False,Bất động sản,Bất động sản
IDI,Đầu tư và PT Đa Quốc Gia I.D.I,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
IDC,IDICO,HNX,False,False,True,Bất động sản,Bất động sản
ICT,Viễn thông - Tin học Bưu điện,HSX,False,False,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
ICN,XD Dầu Khí IDICO,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ICI,Đầu tư và XD Công nghiệp,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ICG,Xây dựng Sông Hồng,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
ICF,ĐT TM Thủy sản,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
ICC,Xây dựng công nghiệp,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
IBN,In báo Nghệ An,DELISTED,False,False,False,,
IBD,In Tổng hợp Bình Dương,UPCOM,False,False,False,Truyền thông,Truyền thông
IBC,Đầu tư APAX Holdings,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
HWS,Cấp nước Huế,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
HVX,Xi măng Vicem Hải Vân,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HVT,Hóa chất Việt trì,HNX,False,False,False,Hóa chất,Hóa chất
HVN,Vietnam Airlines,HSX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
HVH,Đầu tư và Công nghệ HVC,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HVG,Thủy sản Hùng Vương,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HVA,Đầu tư HVA,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
HUX,,DELISTED,False,False,False,,
HUT,Tasco- CTCP,HNX,False,False,True,Ô tô và phụ tùng,Ô tô và phụ tùng
HUG,May Hưng Yên,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HUB,Xây lắp Huế,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HU6,PT Nhà và Đô thị HUD6,UPCOM,False,False,False,Bất động sản,Bất động sản
HU4,Đầu tư và Xây dựng HUD4,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HU3,Xây dựng HUD3,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HU1,Xây dựng HUD1,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HTW,Cấp nước Hà Tĩnh,DELISTED,False,False,False,,
HTV,Logistics Vicem,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HTT,Thương mại Hà Tây,UPCOM,False,False,False,Bán lẻ,Bán lẻ
HTR,Đường sắt Hà Thái,DELISTED,False,False,False,,
HTP,In SGK Hòa Phát,UPCOM,False,False,False,Truyền thông,Truyền thông
HTN,Hưng Thịnh Incons,HSX,False,False,False,Bất động sản,Bất động sản
HTM,Thương mại Hà Nội - Hapro,UPCOM,False,False,False,Bán lẻ,Bán lẻ
HTL,Ô tô Trường Long,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
HTK,,DELISTED,False,False,False,,
HTI,PT Hạ tầng IDICO,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HTH,Hoa tiêu Hàng hải - TKV,DELISTED,False,False,False,,
